frame,right_elbow,left_elbow,right_knee,left_knee
0,139.268221971635,104.56857933714988,147.95433267440234,157.07639075588597
1,139.57110019325145,108.00914152213906,144.30472225277492,116.63029256924978
2,140.7021562699974,112.71462018481083,140.63745447782802,104.60224820957646
3,140.44218335720188,108.45374987024732,143.38882596679798,137.24345138062765
4,139.18297715126377,108.55062918981979,139.4458349318213,141.90739932575974
5,139.58947005248905,108.9638459092103,139.59052154501393,144.1841346568013
6,138.8605585114755,105.61573426886159,140.00782902908938,145.0560494859123
7,139.29366533582274,106.490610852509,138.36679826933707,142.6370768132636
8,139.77209299486742,107.2228779510571,132.73354052779675,140.809612020132
9,140.58166032124893,106.32316282833169,133.1773139533651,134.13793393448137
10,140.20279309609543,106.16104704673694,130.72390926917112,136.63878518081088
11,140.6185065658017,107.38954372779476,131.89184874209522,137.65989120978256
12,143.66546892445157,107.05984352546807,136.46211457268484,158.17607313891298
13,141.40900922899831,106.17535875188155,135.22091872995824,151.6131270312359
14,139.49544744704235,105.57238576095986,135.22353809479588,139.79485872412306
15,138.17421096412053,105.37592859225644,138.21527058616104,134.40803686452458
16,136.5700137013349,111.42153070464813,130.82011052876513,101.82867817054091
17,137.3997341529362,116.58494328020085,128.38210200912945,100.85089184805179
18,136.88990470573242,122.08004464365115,115.94848831387773,91.67536781236713
19,131.40017540284026,124.47228085021972,113.66484587088212,88.63864511673397
20,126.46918862072691,126.6537338752693,134.22398258049606,77.38872879548431
21,118.10164618853031,125.79690219061584,134.36319302602826,79.44309603368387
22,106.87098945586888,120.81686990674108,135.13722127114306,81.0772346788259
23,93.58593488846253,115.54039517465334,137.89188093004043,82.28944327421641
24,87.2014674906858,119.49762412657932,138.94393667283873,80.47778659808594
25,77.21678022871892,112.76980698656979,149.62052498623075,88.2245778035048
26,63.30659867432377,109.05232854485813,156.18900927955113,92.4089312221825
27,71.83977156560807,99.66355667034702,154.51243019987396,99.04114117730775
28,49.08057344783873,120.9926334227295,156.20991320061344,115.47580960233407
29,49.548687828586296,122.14659016287861,156.01328196474356,108.86535462477495
30,64.9201461102828,121.38837729229625,154.3469629797574,113.86898798473263
31,101.82417485410754,128.94703154848622,154.83721394073217,115.42023212554498
32,102.57329919629123,129.92986912773324,153.97012713740847,115.62452904971032
33,104.0282465051924,127.88879117187638,153.8264700454163,113.18608408814349
34,105.92816119861774,126.65083944810124,153.54789266425317,112.40905113093277
35,104.14897936605243,128.62519973662518,153.13539667438124,106.34800160835458
36,74.75507156840061,127.20734489903855,157.37220734809023,114.19113434390468
37,61.44816849735187,129.3066165178961,157.709467532647,104.61436977842749
38,50.47222772174349,129.4825299403939,156.72887845922867,118.46369675856607
39,54.13403995422615,130.76079131773366,150.01497430997787,107.43553494383036
40,79.14441427475597,132.07850562324168,148.30698793376615,109.87176119553557
41,111.20827576335031,125.54599539198878,135.76193802058535,117.91071156115153
42,120.56150517090012,118.92043920472875,107.58320758607204,114.54642912649906
43,123.20129228316931,120.55611263833745,100.92360103026594,110.6728384215744
44,115.99920781321512,121.26288121754209,105.90803981382186,109.8373367237242
45,113.36434609300275,126.35231793227867,97.6790496749747,116.1803102572368
46,112.01417188671161,123.31950228832706,100.8910458505241,128.1264378701618
47,115.2761410027299,124.62991947348172,91.94699952571409,126.41455233083849
48,99.81161970797484,128.96539868875,84.28316372917618,131.43557431713856
49,91.61982282733369,130.61774050157578,93.33983002312691,141.7044104145257
50,87.2431397947815,134.65089029721426,88.65405679535242,146.49088107642876
51,85.45722611971105,133.62550463469915,89.60478511977641,154.17093570215712
52,95.26819201240164,132.79254544555565,106.53073259575828,158.5285554857559
53,92.4044973135679,128.58440834068307,107.45214986795656,164.95523891932942
54,75.53256056033871,125.760917604638,110.69737439629098,162.44829578298288
