frame,right_elbow,left_elbow,right_knee,left_knee
0,89.56473629306713,103.02890131177689,165.98161419224567,169.1133427954525
1,90.16693348430168,101.12080244571746,155.5594780588572,168.00249899270162
2,90.64147754742554,96.6261596327052,158.1154986834924,164.7936337702457
3,86.34213642238981,92.42810299374877,152.69407510407186,165.27956497345923
4,89.35197119091866,89.36073854781718,148.70291302072573,166.5435689007183
5,92.04166206511998,96.14230147075905,140.24153930968967,167.12933699451753
6,90.94182305307261,97.55849738099666,135.4182427441835,165.91010506236972
7,87.32110835358439,100.56583452426179,126.42544792181315,164.74472967804945
8,85.41239495759241,84.5831021231804,124.94447295706362,163.3994889702307
9,85.91186176374767,70.6395035386667,120.90549465130317,161.27047007104147
10,88.18509342580911,123.54883148385458,119.41214711766825,162.5440236210202
11,98.46366900764468,112.73162109537678,112.6071940746035,164.69222257719912
12,114.02928069004457,129.2085123279732,109.5291176621153,160.40121712449522
13,155.26769271301396,138.94744143659292,104.74641588903093,149.5114966610573
14,103.17266827832461,92.9684108779114,96.89227288312955,133.61434521452023
15,80.54922667606013,86.4222737686282,96.03454128579922,113.79752128622341
16,83.87325028450937,92.5198519157749,100.29512939411433,111.78962932395454
17,77.44546764720123,83.45133350495628,106.09196175717136,123.47496738068192
18,82.44504060881594,96.21771343285383,106.43679625394324,121.69552109453305
19,74.2172546317247,124.59016873461283,100.96296500760134,120.1127148169707
20,76.43190894056774,136.3122560825664,90.9346998545423,128.20994087038324
21,80.58243838468192,128.9341256262158,93.68707897623503,135.2936047170704
22,79.20445260182589,132.38176654488086,93.22450512769497,142.8195720970481
23,95.31370197169558,140.6308787133162,97.80723670788782,132.1939918108991
24,80.96972308405037,110.92658831482225,90.96342572374137,139.65190063067197
25,83.22304509806006,120.90725670928359,94.86482887075677,150.9834434188759
26,100.71920717539282,144.74896833423546,96.71386149462846,147.43377518854223
27,116.47251873955038,145.94615356403102,92.3778888502502,129.2211748620492
28,120.78396611432781,139.18359390900972,153.04316155792816,139.78493801271287
29,110.51918487471019,140.87591985199919,113.23896318867567,158.4098647526943
30,115.43993857830586,143.83236600397655,56.56917574278011,167.54354318269625
31,111.6349632858091,136.8042050840327,69.13883574370391,167.64133135446676
32,103.59998157061325,145.62411783586316,94.79836440376039,168.3447198865213
33,80.26267627773007,144.64409245234685,120.3724366761145,168.36838262796286
34,116.21026659658835,147.21856542001416,165.13890598184807,127.45061285966652
35,98.56033983329606,155.65594196070992,105.89749664129187,170.66348262413322
36,99.19903406268803,169.39033713575498,80.11253797767544,164.31446775349966
37,90.09983841521365,165.7168559879495,103.79153222458635,163.88419418527977
38,108.84091670275217,166.72200065991098,77.75557919722897,155.5647129520977
39,108.11800867018734,169.91789363881878,71.12552059107098,158.07019831374905
40,118.02929714321957,169.53302140711318,78.15478441755171,151.20149847177228
41,132.89832431955992,166.7036999290273,82.37616496195437,156.88600805355713
42,128.8155729211653,139.67423832777007,78.73054759924744,160.386264137522
43,131.89788102869173,141.30111198264518,76.87092988234802,160.8395490688597
44,123.28588992351492,145.93571513203798,82.5393571645895,161.02982603201696
45,111.02955691456204,146.1615382925812,83.64401304704113,161.65793387328364
46,104.0760033312113,153.9291908989305,87.71542574141122,157.61862057629577
47,118.31726635955378,150.81988379168718,93.28422803460828,149.5802109534561
48,121.63773204801717,151.79584225972087,92.6436387584394,143.52834101343348
49,126.86627067515849,133.61498960020808,88.62039868728709,133.25250390217693
50,127.91103936820434,128.67015480055164,88.75827171805965,124.8559371898353
51,123.96578268908331,129.76332610741608,94.7754934756791,125.89635463053999
52,130.04639486629577,136.45962787271628,99.57847453213641,120.43461413613447
53,98.83685305428156,116.6432065523108,110.00566828193932,134.30326627992764
54,138.00235478478743,129.44503579346988,114.90299195620705,140.50287989362084
55,149.9635093945701,134.55348712578564,122.38238269159233,145.6098515347582
56,140.19438780734,136.46127762444073,125.47423478985084,150.16305845284577
57,119.98025409613967,133.68615900537594,126.27073753703543,159.36812072547946
58,81.81116947063727,123.33423403112779,129.658635911387,164.22678166628367
59,81.02358503584855,120.21649250723438,136.28297625826414,165.41279238346453
60,75.4229168965403,121.1556785406125,142.99693463179574,164.72366617290467
61,125.42315266518045,127.84757982643173,149.30262887049074,153.35781055605648
62,133.3535453317628,131.9059145083308,150.16741173390145,161.1167009268268
63,132.46436793307134,124.56472815616463,152.20106589865182,163.52663008624157
64,135.5258932742935,124.7919299385627,155.77936266448594,166.7667876279751
65,130.004754186236,123.41944961679715,157.35721174317982,163.58203338588007
66,126.72382527807179,125.6639178481868,158.28204919080233,162.3445948416012
67,126.02506915539124,121.73442097489482,150.96198241015625,164.68508765170503
68,122.45867946628549,124.29262519603161,152.07987964053507,164.39525827953085
69,118.36247424508838,122.5967661450889,152.96825370595315,165.90247791012322
70,117.57104562932241,124.73174742048988,154.06175145917445,165.23315110436667
71,118.94664246185637,126.48520052740311,155.0928174569398,162.69709695783135
72,121.24110615236988,121.5894126512087,152.1661959648716,158.95980715424616
73,121.28918364554738,125.92664315634124,142.5767015599127,151.57107890060252
74,119.58873326464584,126.63975109609926,140.70759900741146,148.8597176412634
75,116.00509872691714,126.06077627016991,126.25080400247404,144.72955575247784
76,113.32184121105146,125.3376212426007,115.39330579877198,144.7996321840629
77,116.02381661442107,119.43661950981082,116.05755977085755,140.70281566335643
78,113.71818739880807,120.42342477436583,121.29127241280707,146.9933278426779
79,117.54868340170927,123.66023391203512,123.24743044947127,148.92382340947694
80,119.6212169671999,124.66316207857344,114.55254613927694,147.44805606225387
81,123.50479915784494,129.68319252873113,103.8730506965819,145.2080525968764
82,123.58900560114849,130.0846324824999,99.60845704628716,145.5894291596115
83,129.8450228495561,133.57988799945133,91.51030756946912,146.49577305499534
84,132.23406212253954,136.43461834043677,78.31188255828181,141.86698881954575
85,134.20938341069174,138.60780548627818,73.93080002540577,147.3953041985991
86,129.24536574174937,135.76138566497747,62.877663306235206,140.8332553924027
87,125.55311105489025,131.82977199582285,65.09359850381796,131.64563610271324
88,128.9354373180201,131.25426023872873,75.51340242378326,140.4467400019955
89,122.83047431740128,127.11044334315994,69.72003482527633,72.57912147316682
90,123.65220460914264,127.07876890304833,65.80864175682937,48.13346182807079
91,121.14274913402066,123.36906135633707,78.92235175746744,90.4110743719014
92,123.49561350142109,126.09624451190832,67.91039094784371,70.24740556700515
93,126.643904001338,126.88847995391747,64.28042527670307,73.16867664322538
94,124.3481368895668,123.90464520121631,81.21677027075216,71.84415354916408
95,124.19733676061378,124.07405300915492,90.96209263910637,77.65754187715322
96,96.66137950397311,119.35549857662922,100.35899156067603,94.00600760414329
97,89.97669035744886,117.40754026088644,99.03899015975837,104.22602697670884
98,84.14578872033982,115.3988707840275,108.40819461717585,108.21020671015462
99,74.05586849171398,112.46359092346735,119.79227021995823,110.55232699254412
100,74.21401876124177,109.14187504745585,129.13509044172912,111.5665175104987
101,91.3178742512221,127.44940419343733,132.4827017762721,131.7587151673122
102,60.96957127443579,120.2526250633164,126.03719463487204,129.836046193169
103,82.82030609036856,103.21310115328247,138.34504251185038,94.9311647485906
104,91.66732044475594,87.80854541655474,136.542546262585,100.1147274094102
105,93.21884091926653,84.50834930285991,140.48705324616637,60.868610793439174
106,110.36708304829706,69.92710458425982,145.93135189295046,32.74444346477342
107,115.59722280137471,67.17985040345765,138.55113985198213,32.76338990958446
108,113.72532924100045,72.32659976708337,140.97919187460448,38.50831755847767
109,115.93828083218881,76.7837008813884,145.70925841171638,41.99860577845773
110,121.4039938501372,78.64430312114492,148.15463018763535,53.34373937885976
111,122.8622515051685,61.31394751407636,146.3121908809593,66.54303250408208
112,123.82955359234798,68.70617903020299,139.9269238330336,63.375465548677525
113,119.12461446350561,59.36694724821245,134.13960191387494,63.72652721202838
114,120.23822121602201,57.89661771464165,136.4775644454636,77.2957182798002
115,118.95164908254222,65.31435972398705,142.01842636884783,68.45398849181403
116,117.01476789324562,87.21127399720208,132.87872266987782,47.22777568811054
117,116.08001336776543,97.81807262194573,151.23600161281618,63.3308081996987
118,123.0666614580055,124.07940376210234,177.88754786333584,163.18827914449537
119,124.31950186803245,109.41229406856526,170.83965308406178,28.532431149157393
120,121.94013148079871,101.29843170272261,176.85693464371334,77.2295989975644
121,130.97151491345593,107.1063299062497,168.15482857569344,98.49893288089156
122,134.94674202327352,102.26792187298018,176.4187811243536,52.94564497515696
123,132.20122351701485,119.91557001243278,153.86151825342677,46.277167234783356
124,120.31831204438858,106.18034952490754,155.32088437115115,144.497579978368
125,112.22637451369198,97.7434002310634,150.10558354466258,52.71498338574058
126,121.3760458848341,105.79131776262544,171.11010009552024,141.3868124330569
127,109.87910764571001,100.31107652381229,173.43882628839418,138.7109578227164
128,107.53909709871719,94.72657198674324,121.71392124521365,165.089779863983
129,109.65015295324977,33.236712796741834,105.97875436899142,157.73669703513562
130,135.74581309615306,90.31847867419825,124.45306286573538,141.1408089233577
131,119.88254719276398,50.900675345646235,167.40622799533762,114.53134246982154
132,108.05772796304377,61.4124905818366,171.0961341975717,96.36720400075362
133,116.57713689820399,51.50057626986702,167.53669971175606,121.17738215362766
134,107.62464343624735,48.50087122839189,163.9293125244396,92.89536158936642
135,108.79934964023553,45.43685530663137,159.86361234804176,104.02878821466065
136,110.70622015862949,50.18210631147092,144.99106954566278,76.46523276699077
137,114.43273797423808,53.279905635229085,138.06535866208282,74.60908036354893
138,123.44750299319678,54.98860466138172,129.10442415030658,69.75120518511045
139,129.85271741816405,54.033098791805166,128.60418110149178,89.25663309696309
140,129.10631947205917,49.548592300065806,122.61898009358464,96.39231302309055
141,119.7716440035246,67.80705979227295,133.56815472169222,110.38650701468279
142,119.69511088183324,91.72032246462064,149.74434053170398,116.51687687500954
143,122.6821622759309,97.74485244023559,155.69191548470306,127.75123215661978
144,125.81038909560208,112.30077927369801,160.23351241352213,146.03513645354857
145,120.71639060332797,91.20668250824627,163.7989955838573,149.54337973754147
146,118.20051283071128,86.08697592025207,167.03872284926751,153.1307766782235
147,117.15860993860915,78.1090487969336,164.2193945447061,157.36392835255162
148,98.13274247504378,50.149318597316004,160.83546678490546,159.49157982020566
