frame,right_elbow,left_elbow,right_knee,left_knee
0,147.516188786679,103.74392826576896,153.13084503267658,166.12397397228798
1,149.6895461654252,107.69661276422394,157.05267230066642,155.28427971060682
2,151.34880586190968,110.34073081300205,156.68255195086937,156.63695765291465
3,150.7323282639484,109.28573593395983,155.3861473084122,156.34825788967564
4,150.1166837497944,108.70902306358258,154.12162604707555,156.86477745469318
5,150.1269584402144,108.72377855141416,155.45086043866252,155.46060763577367
6,150.23760681910773,109.39549476071183,155.1026494771105,155.4651327753311
7,149.768439425957,108.9305413384497,154.3720358265277,153.75062378024674
8,150.08980864999933,107.33337198420857,155.4701962860505,155.5843128029309
9,150.32709282249255,105.86866623560333,153.43556514018923,155.93080741478616
10,151.5089733148817,104.8724480161591,149.1341162959364,157.2457581327844
11,150.5094569361462,105.28049003117579,148.55458455171149,156.76146817112678
12,151.27445751147349,105.66380111710549,145.93149821743563,156.01142659888396
13,151.36475972708553,106.3303468390875,146.72608040859342,155.16739431849945
14,151.23915547314357,106.05954358409258,143.6630146959957,154.7549863986029
15,149.2598232198613,105.94974584098162,139.38460245377564,153.16849814279678
16,148.92932900365045,106.34357429125782,143.10458791557286,153.35109869859883
17,148.72627041224206,106.94344730363781,138.9952384110556,148.08831165557717
18,149.24957446272924,106.25674506927308,134.51535069259012,147.26050569799673
19,150.13506704373955,106.46002346500252,137.39702420748122,149.8000472453838
20,151.38035951632776,107.26071505494787,136.2764803312928,150.44158396113255
21,153.4075281206993,110.27443517381029,133.87370622701405,149.61290746967785
22,154.3597648667182,111.28164265488925,137.1880996584335,157.10098757053896
23,155.07249423407782,109.57754929896336,139.83684588468475,158.89613811793436
24,156.50511428756315,109.66098075669142,140.45842039983378,164.18972539344566
25,157.6615174296762,109.89604416062897,142.1462490903049,161.43906861621184
26,158.39054592242516,109.2164054481733,146.52982465925155,163.6657348565716
27,158.44151419189245,106.0372476001315,150.51730938790647,162.37215829206056
28,159.32439448710625,104.16305235273754,147.96356788657496,166.84365878731867
29,159.1834555451514,101.74918905415826,155.0302346334478,165.50172859420726
30,159.22687450608018,98.64508728310705,153.41545127663574,166.17605590320062
31,157.44514450307454,96.76492190888064,152.90542598245185,166.83617705239095
32,156.04848409708768,101.91266293435295,153.02739422860938,169.34142746824762
33,151.42117473432626,99.86350226571959,154.62139764602796,168.62554557421888
34,145.53429970744546,111.70138922381726,148.8642984500991,167.9153455258143
35,142.25825861341315,115.60483607411705,145.60507265370043,163.33067343979306
36,138.50248517086192,118.52926083357458,143.03994133538765,162.07539016985262
37,137.85590320568485,114.93675490542297,144.9375136589805,161.26305788426876
38,139.49571035131473,115.21421957524298,136.36624375637228,158.64888237311985
39,140.34391560906064,118.67093557259479,138.38167798540974,161.37641640900858
40,139.75189454429608,118.2067694204177,141.9305504800523,161.56029196313162
41,138.14554595212948,121.669604055623,143.01591625335328,160.80665455578216
42,131.79352287407528,120.74994644734174,129.7784505930192,145.74493746666465
43,122.66186309646349,120.14792063429772,118.82861244781547,122.38725361982354
44,126.49653234497866,121.43076657308481,124.26820414040986,112.70458523451843
45,118.56263861163642,125.74489418152433,115.89815957003846,71.09978234607142
46,118.70848279795199,129.8150849660547,114.2801084171169,37.10064715238809
47,118.12479228563502,131.3145259957498,110.85532106273273,27.265326866397753
48,113.14799692394116,132.5917330640728,113.36186363279562,37.26370927470248
49,108.95845301627047,127.81297566371092,114.10552026028492,29.866127887461587
50,113.6350854514593,131.81537266280714,110.81775306147561,40.30340125398164
51,109.63180040325756,133.8821807340965,112.77809116770727,53.90810656604897
52,101.97422117304475,128.6905386272702,122.76182960870476,74.86536574174123
53,100.61550703578696,125.14528202979648,129.06181411950135,100.98045427520685
54,99.35472802315151,129.18876993016414,143.29965644217364,125.01939869208826
55,102.56298673653622,133.82728738640034,143.48470574750988,137.91751853830647
56,104.107701074856,137.22915653784065,132.8421899969864,117.0033198241909
57,100.22656201659747,135.48816252714104,126.85429217340985,110.74091191760536
58,100.51344940600791,133.02073241424876,138.22935835426816,119.03188193897216
59,100.93871123581924,135.4364936232334,142.59548015165305,97.31617918566317
60,99.73008348591937,136.72366677133328,140.67632025481743,87.26946471025362
61,106.73281233968622,136.1746455581539,141.66246512390995,91.35044479094174
62,105.42892474280603,136.4643281325748,134.9170854958903,68.69803164296279
63,110.68986353033488,146.05874008582367,138.6607751627185,48.041897042462274
64,116.210630928212,144.55082208922275,138.20913263390585,50.72883225639013
65,113.89033622671548,142.65401344068184,141.4105298837988,106.87445980009487
66,111.76517569748566,143.03043624634253,138.51147682777943,122.62379095889094
67,109.67044696848188,142.05859082742737,140.90099031020335,129.0391871358672
68,106.3199513539428,139.6621258675418,143.403609147883,137.27344653930467
69,104.18752874253119,138.5775889132059,142.39177527298642,146.95834187260127
70,106.00732743164377,140.55001511991046,135.53776053983177,138.17559703138733
71,104.45579587311018,139.51247282204827,133.78707961703157,129.40479118562118
72,105.55546576974534,139.73213191164538,134.41572128811634,118.1695003177674
73,105.52896135055734,138.74325470818775,131.93854824066082,114.92792576726568
74,110.75254063225117,139.40675740918232,133.1023688515162,108.1534895545184
75,119.1295892198986,139.57217239758657,140.20892328766877,100.3427727789956
76,121.95834154688605,142.2408565258992,135.09445894237928,81.99920751995047
77,123.2199526339577,144.20557101079368,130.13428640713923,70.1396567995424
78,125.31209594985418,144.59732171580023,127.24694476814017,65.32479559955367
79,128.2038025245535,145.5823814550139,126.5566092654644,64.82467645990012
80,128.6135366950486,144.12646444438712,124.95579799094607,65.19713160589498
81,119.95535357661569,139.64263088806584,136.14387922648413,87.70558129799939
82,120.82263501617525,138.38166583026333,134.0510361074121,88.43599011617044
83,120.12934402847267,135.7766081930917,142.1090263732135,102.96554428576228
84,132.30347648222042,138.4980421025733,147.39285719463751,113.25566973921161
85,130.4937123219902,124.55293348281393,153.89529539009433,125.55993802873861
86,126.52952074374353,128.08520386344964,150.61459305035856,135.84460861856556
87,128.53762997611327,117.55543445628854,154.40874615377496,139.23188783397015
88,130.5071006409386,117.28074132308129,163.09228939624884,146.53358760300748
89,130.98180603185364,113.74154621896366,156.01411586939852,142.44057938704145
90,131.11080843603847,121.86162804270147,162.83704103516422,144.71357933945865
91,133.49979166166113,126.32953876759106,163.02942092288157,150.6100096477861
92,132.6584031166337,119.3290476125443,161.71453993985085,151.92269161686264
93,134.01589540483968,126.14297138776968,158.58914597960924,154.68915938031046
94,133.16619684476436,125.81308469452685,158.80485830359194,157.48273318748494
95,132.037026035206,132.75941468201634,157.90854901697512,156.29716447109917
96,128.94362017299895,131.7888516651844,153.7972486417154,152.91800566833766
97,112.41603866610379,133.01497686225366,154.83408383471462,149.27741893175894
98,122.82109354402043,134.51586800835736,151.8003792343845,149.8423990858381
99,119.39918008760885,131.28886390696152,155.51944550651686,148.77905752513433
100,134.40693574716985,137.7207968613635,157.01234255360734,147.27820157930566
101,122.3573098477645,135.2915753381599,158.080924622408,149.45721556251746
102,129.4299318205561,135.79796023090606,157.722011410426,143.28306143689085
103,127.40788545295004,131.23970294336857,157.59663598666174,140.79082149618546
104,130.1791639810964,139.93655992654544,157.18062486375806,139.4552471984008
105,142.50654293934005,154.8081736331445,149.7764643261273,136.78662685210395
106,154.8303900608852,162.96560201851926,140.84292718945963,133.30469861838657
