frame,right_elbow,left_elbow,right_knee,left_knee
0,97.62338880448038,80.20284802103785,163.6872920330297,172.7725744921306
1,94.58060702176468,89.17917023567084,155.7996467954324,159.64508945796587
2,86.89571842715452,91.68090195111299,153.26751124930263,156.11193393517325
3,80.57421442706104,97.17910119711024,153.38032484808056,157.7447089554067
4,78.01956908807585,96.22347940679447,154.7991837239372,160.41957220833774
5,77.30963718667125,99.93259216631189,154.70860812706636,159.47192078246775
6,75.72216674204451,99.18380108068558,156.19032098801446,161.01178433977253
7,76.49897455485913,99.01348538441262,156.51795217583083,161.83902690798854
8,75.76828273132656,96.97279817505952,155.51198414252258,160.67139404813088
9,75.99697135798424,95.38133323994828,155.17940843844275,162.63187395283336
10,77.33069219063276,97.79145092053754,155.48055892903588,162.758462247887
11,84.23846681653085,96.69156742323898,155.24149755995663,162.50560358878263
12,93.20939541568963,95.53169962934119,153.38511318637174,160.54289167672422
13,101.43978684913836,98.32596367323686,153.71049864231253,162.1733802676995
14,109.67286039314037,97.741054632974,153.01313351068796,162.38245308459244
15,119.96539642428725,97.69244619491184,152.4547994617022,161.98734802605443
16,127.15655451035167,99.23252484901272,152.67911096881437,161.09297222085274
17,133.32592841881933,101.9071140790507,152.45119671442413,163.0656076930579
18,136.48611205535934,102.31911547106641,151.20930250796863,162.7279030218337
19,139.67470320108905,102.61985392256298,150.12219108520833,162.37927000770657
20,141.36735688427623,104.32449744413739,149.4681109361038,161.58830873974472
21,142.272310895968,105.6556684107027,148.25382983923333,160.46410633957808
22,143.0928260175023,105.87565061096858,150.00276157105824,161.66895037456462
23,143.28228945605994,104.5327280278988,149.81903563308109,160.97980961401632
24,143.27434654509452,104.07992154868522,149.56611998003964,159.81699846168942
25,140.61138052378968,104.55780386644963,150.12733377550165,158.93753191981207
26,140.65427897926378,102.68641550002714,150.67005825606233,159.02399694998024
27,140.85182688658142,102.07963172290104,150.08068174876848,158.96813312599156
28,139.70353226515297,101.27781339379895,148.20872881118262,155.7504242486486
29,140.23568714516458,101.05166855139593,147.03814499262228,154.46443282172874
30,140.6496732083175,101.45969034550915,146.70882393931132,154.5222397492041
31,143.04600001165824,101.1024183017068,146.37728455799657,154.37738190285853
32,142.31647920050312,101.9062197935698,145.61464326805938,157.05057115087337
33,142.99750370246662,102.53906489150847,146.39118744612676,157.45178539191417
34,142.98758606436124,102.59410552530778,147.69108587307244,157.75969647160608
35,142.5316330476167,101.66939492714047,147.70937264774054,157.7325931389902
36,142.9978839338651,101.76816673817386,149.66373595611515,158.50112008182194
37,143.04069240546545,102.53039169035749,150.26614787717108,158.69291336432676
38,142.70426004785898,102.32141047905438,150.54425916587053,159.17550625616178
39,141.66742301637967,102.48184699302409,150.22389014494527,159.99390179775762
40,141.62228050096928,102.31866458575766,150.24091986698724,159.98706322711757
41,141.26193860650272,102.19812030177523,149.3476653825769,160.842105153044
42,140.3612771563718,101.74239289976856,148.33627048297186,161.18496533408677
43,140.25330209781708,101.92870069185159,148.40687439990737,161.58123196274695
44,139.9955171161097,102.48132666726528,148.8440801277142,161.27240811211203
45,139.6865956185895,103.0280848391194,149.3165002377508,160.95105251883325
46,139.62778401542596,102.59779244092347,149.28373740738624,160.75731746865316
47,139.60671780317185,102.45520466448225,148.57896983167092,159.01890126951963
48,140.37102980299557,102.17234833474978,148.39199298655248,158.73410922995944
49,141.5814790086429,103.24428908633458,148.3268173098338,158.6121761190902
50,142.98440881838255,104.40032846812926,147.45206128985916,158.32350234335988
51,142.99592610326846,104.22090012658049,146.90565471931313,156.21867393982023
52,143.942434110967,105.06009854390847,146.44373952031776,155.00035600161252
53,144.78493756497792,108.16364623156439,146.57321891951858,154.96586799732876
54,144.35202002318877,108.77442128649479,147.15551900315714,153.11872975731782
55,144.10292087968318,107.83444513063111,147.15718361177895,150.89355082180253
56,145.46410002170995,107.7195497791872,147.80170410293314,150.48266974371333
57,146.89131587141654,112.01272797359003,148.92311452197114,148.53699051733574
58,149.81958669861336,113.05485050228873,145.7755063754268,146.03484923272248
59,150.13757243318318,115.10042703242695,145.89257328246484,147.78869587695746
60,148.28049431987276,117.06106118536336,150.32147002689163,152.2137239802496
61,144.35171399290553,120.57183696113336,153.52313780960617,157.99756729674124
62,138.25095582234087,118.98103128755132,154.8538413765915,160.77571819535993
63,137.01755615390044,114.67391595563141,154.78267836052967,159.33638088736828
64,128.37396807756562,110.48951535595971,156.29559380858774,160.19009492990284
65,125.1555683000057,110.48639538692711,157.6099055866411,162.69694902207561
66,124.56471153778115,107.72729981046966,152.25718385479362,155.86690672239925
67,124.89683107165905,109.75750620702141,151.918408638936,154.46809253255122
68,121.00399904656751,109.88024820170568,157.93307950924375,157.70404318522606
69,111.75675840427306,111.71167082673517,162.3980434493069,159.7409201602982
70,116.76034361421758,110.41613937228104,161.77061959601545,159.8664429365662
71,113.50873519161232,109.07648007254659,160.9332875660097,159.81711946552022
72,117.13426817857395,107.65569678387693,163.4128606481622,162.04958296629562
73,119.21655242649011,107.80120483949864,162.60255832099165,163.017780624809
74,115.26269045203324,109.86094451251783,165.19765882563513,166.01980015352493
75,112.90373523536077,116.46255138290654,165.82844961867377,164.97185051794997
76,106.85700721018179,114.38226656624252,165.49581672267328,164.85803480416095
77,102.68351863200303,116.79321603809613,164.31988168320626,165.1942358789372
78,100.93337564548024,121.80852120380756,162.743971439903,165.77645834326623
79,100.17275373923204,120.50332213022358,159.12470588544,166.24944685607315
80,100.85083228139702,120.35048953221101,155.83960662643466,165.31001352054867
81,99.55899068173595,119.71706144441305,153.411280914147,165.0399219686121
82,99.72898422109633,119.31695952921177,150.5032930263863,165.3396308286459
83,100.69662844880814,117.48580734531588,148.6230297979301,163.62045350065728
84,101.22653264374014,120.24734651901632,150.88949566440266,163.28807257565535
85,99.03761849919336,120.78954194659906,152.22416834902972,163.0320550552923
86,98.79564201828039,121.39543340432907,153.61143657861408,162.7201498093426
87,97.72335474730491,120.15634084174627,154.79683283060456,163.31066515604653
88,95.1293752877138,119.34502050841577,156.38450005749092,163.89563977991438
89,95.41536686856197,117.17800843144502,160.81287467922482,165.78093231057915
90,97.00821086199299,107.90044023198865,158.7664345566221,167.0214346449355
91,94.09241782211772,108.96178806101129,156.5959141772209,167.20923541905125
92,80.92647794349674,126.75756224966091,157.11799237546273,168.86269130032898
93,66.91002674924032,132.15905035034956,159.92961231909197,167.49387858981464
94,70.65804481540663,129.3951730935802,160.6608375791082,167.01489001522935
95,81.43243902442883,134.94986434682633,163.6075405368877,168.60588854252381
96,92.05122357895014,136.64087831903146,164.83086267422377,168.56220422132162
97,98.45143684312646,127.32520933103228,166.43576940494933,170.1228331317085
98,106.48663009870447,131.12275770431916,169.66676982264173,169.82068894918834
99,102.72876174744617,129.58598644784325,169.2226116180775,170.09461063393715
100,104.08145076712059,123.62197036396348,168.04857329990838,168.9062613290008
101,102.07700631029262,117.50881837825294,166.40472077050785,168.9505546460353
102,99.58776564102797,118.09967810031755,164.24779247201536,168.5183038811209
103,97.61003410234899,119.21002761434731,164.01217031536987,167.59385059913
104,95.35463208027967,123.93451884929469,164.32550122006137,168.0375600320833
105,92.15323845599227,124.57329001237584,164.477518801516,167.7857500233894
106,89.86628492837212,125.93279536560678,164.2104562944555,167.85392041343576
107,88.52678529590524,126.32667025632982,163.6746111087366,167.33856408623402
108,87.3097266371185,125.6412960720498,162.9541610575436,167.09907825774732
