frame,right_elbow,left_elbow,right_knee,left_knee
0,136.8582522850788,113.31737858091435,141.35527543705243,155.37851174263918
1,135.6714962757998,110.68275957205748,141.33989450526704,151.5641419665139
2,135.93241441543526,111.37326758709636,139.75846983429466,151.08280968179236
3,133.710119744002,111.09024425451013,139.50238618081178,148.70678111237217
4,129.33459197951,114.63790308549366,139.64941117860798,147.00389801904532
5,131.50977720038634,112.2046674211576,139.54169507899712,145.23053271934964
6,131.05893221305826,113.31619716169038,138.2709703520897,142.3222846762186
7,128.97879601697923,113.24094525828811,137.78097150884483,143.1480237694941
8,130.80167754503373,116.56456989907866,139.03870894809697,142.2168619503708
9,129.62145160417793,110.10554942900936,137.5631302382638,138.9037155492817
10,122.22108771882398,109.71972494104178,134.4994238412757,139.13809495273972
11,125.225269894962,108.99637341209927,133.10585438768427,137.55516463309036
12,127.99585926030187,112.2199225234543,131.13886440028585,132.80281155708903
13,126.77768942830005,112.8366781845902,131.30257441921304,136.03851160416335
14,128.7684845695695,114.90771402424379,132.1724964038458,145.54308540135293
15,127.15885654962645,119.8363877549623,127.56383465194453,146.74798863877024
16,125.31719206183088,125.24635024753384,113.66073410065202,134.55327988242945
17,124.57271143768513,128.40822906814827,119.54845238577582,135.02932194443798
18,122.56707756041969,129.00055981522434,133.8284093240489,125.74736263579969
19,124.03991254354244,139.66996261282938,91.43457021202991,82.86837647299717
20,126.46691469054629,144.36222959201444,94.32214878341499,93.04091267624821
21,119.55116201770824,150.47520961827044,89.38069537081637,82.07502111211303
22,121.54939228410102,147.38567393126556,82.60187942567842,80.51162257700342
23,125.14278348237545,144.63631984670565,95.47620583843975,91.5919930093807
24,117.7096943291301,143.0282055392785,94.78888693075038,95.31494005620684
25,112.12901976847625,136.39132247604968,90.8547655985496,97.14163884965652
26,110.50677636496377,128.69102115738272,106.99823943000617,98.69375073741831
27,97.88254796381969,115.93897914832161,132.42800034459518,111.30684240044995
28,102.73969504254312,105.54705464262884,129.444915858805,115.1221810744495
29,117.90420092184297,109.58156680429306,130.48312295663766,121.46542738781974
30,116.93047816494004,107.04110808023441,133.17101565631708,116.35895024071144
31,112.60067819752501,127.10882864783467,127.10647816046888,121.00831295430616
32,108.71493488953033,138.8329878500722,134.0460603475643,128.12872921452382
33,121.04179284735007,146.20286813805922,139.579494679318,131.26808011010846
34,140.01535323521895,145.10457871273317,154.00028182435017,141.8018731348955
35,136.0005344340502,141.045494947113,143.71659326085765,144.54102431132372
36,149.1111542774546,147.41972664565185,142.08319955178192,144.7264888638075
37,129.87146822552467,97.73755499210843,148.75875809443914,148.77750251523514
38,136.53579410428574,94.04159550849266,154.0556371966462,153.54917619546313
39,136.02038461890643,93.01982719887823,150.27134610548632,145.00723864412993
40,132.93380103358507,90.78211017951705,150.84940548734045,145.73754619274683
41,144.27886304925525,84.28203753898373,149.33978171321928,143.97184911583165
42,150.88040341910911,86.46813430710822,138.29399150520877,136.18236440697544
43,147.42408478717115,87.18199640413522,138.1272627494761,135.78049636364824
44,144.29305472820218,84.75090735199859,144.9738154742564,139.98617783406414
45,141.9192736462702,82.86875664707163,143.29176025064996,130.36476571447568
46,135.977423032745,87.4763251709283,137.40935941762913,114.72825187634487
47,128.4030954334884,82.23647197639777,148.63509573278637,119.63172837517617
48,130.38934409650759,83.10809113210628,151.2925758365683,119.17074825889661
49,132.5692091891957,84.52039483565828,149.40876345049162,118.22615789693825
50,128.09280907611213,88.53401718926575,153.46791482761984,118.64090671329286
51,122.11329211306831,99.8322272255704,151.96253045943004,114.05842284152304
52,121.85048056146196,106.64226893802314,153.89263575555236,116.34232116554136
53,116.88681652258741,120.32295496770818,148.20947767049762,120.0351838037656
54,115.87259348743346,133.4658962446299,133.00835975148127,114.56353786154735
55,118.50037552869433,143.52673898248884,119.00274525484227,100.2132015331842
56,112.71077343212733,140.30091509512417,105.30788701120531,97.54913468005839
57,107.5570673729213,135.95658428934453,94.58669877290188,93.26781023679965
58,95.05934007920264,133.79846903629235,91.78039597118429,93.12589354564281
59,69.31946850304111,132.0986981602016,102.75378654419133,107.7555381397241
60,70.44859398321836,134.59816049817601,107.41571061029225,114.48883679887182
61,71.6909332606832,135.0800817190266,101.40543778176999,112.5364052223025
62,75.15055779090933,141.3726759826274,84.19646060693296,109.37318589816978
63,78.85837680782538,134.93819867765225,86.28016256357822,115.53436740883397
