frame,right_elbow,left_elbow,right_knee,left_knee
0,149.3415760062309,116.48587108879232,144.9500024036523,148.99337331736893
1,148.260228435157,114.93941585867731,138.30170685369356,144.44619053233168
2,146.89041827582975,113.15783909844183,138.1201141172499,145.4226797804772
3,147.4557839493068,112.74772574299524,134.57814877574424,144.9559858697148
4,148.49428121645323,114.16574172265764,136.614143611628,146.1030833391881
5,148.13697764926886,114.20288791904943,139.31993533911745,146.38639029398408
6,149.09238272764753,114.34021669641282,143.03602722804797,148.24098189586854
7,146.65709670758216,114.565289597349,140.44948895723556,141.93587181411934
8,144.48347643525673,114.7707323387159,139.74077246157395,142.59142919964577
9,146.2250879339485,115.22214048607002,140.5880803607633,143.32371910082117
10,147.49509222476019,118.0802469452844,140.59758443025092,143.1667855035357
11,146.40702379118153,117.41867573237462,141.59643870503405,144.57199833732392
12,147.07791486720848,119.22469507505059,143.78295154745302,144.37153405740673
13,146.51166711297188,118.42372983590504,146.34716886613248,147.84754570114455
14,148.49205975912145,120.0884366111056,146.38577979072863,151.5487007853657
15,147.9076324595906,118.3840679186238,148.41465721365913,152.45424063057303
16,147.88384474950723,120.05993246402534,151.61074589466648,157.30606412762762
17,147.3551068887209,119.81607819438331,151.7294650425469,160.15448600803978
18,141.4235066681386,117.10753356482054,143.10706932248937,154.88397964445304
19,142.37492086705214,114.34888102526166,138.21893721574887,150.67015000401196
20,146.85243383484854,128.4028088197087,114.00732376596824,116.41672670850079
21,152.580165265683,132.7933172368806,96.39493404333817,93.81952199832601
22,145.5619019471004,137.84030028116106,92.9774148357833,97.58093808417969
23,141.29728293705514,113.28303968720465,101.80352527185892,105.78003525328332
24,132.8821110068717,107.39276536937683,111.75114389519682,112.65364345564394
25,125.39212392510213,113.23300801414153,116.87473988503116,106.36771797437785
26,125.84926753946608,121.48484586821168,106.41349027134544,95.48940656263878
27,120.28749869538589,119.17041966100824,123.01944454940423,102.30655163712642
28,120.19412254450454,124.06957249642441,132.09266045162624,109.29907973565822
29,128.92328911118724,132.01418713293256,129.82843623768105,110.28115620110269
30,130.13695954556198,132.57111798484988,121.97019087715216,110.985264360671
31,127.4301789877439,131.39935817977593,134.9122905445259,114.53289335795593
32,113.6770159325862,123.5744071135771,140.41919076524022,118.96785509420324
33,122.94402042862104,124.51302658180495,133.4367038174832,116.6207221563839
34,123.32434551019745,119.02633199444095,141.3851906548425,118.16542048654264
35,108.94030597237703,119.11844294616249,138.46112340327537,118.50533356224783
36,114.5717122587908,119.23281207654945,137.50624699962265,125.28424147220282
37,108.30493458394815,113.51263901677984,143.65214861195776,125.11779892586647
38,113.69739167159409,108.94682311040779,139.7730143730952,125.22091998954913
39,118.54405595088059,111.02193717951778,142.15258047828968,123.56482188116983
40,128.71088210201563,95.42169430176172,147.47280561980983,131.22231908183443
41,136.40831779546613,128.89276455803025,136.71415725741107,124.84040383372785
42,125.95354155337125,137.87765422558942,125.85109415167618,115.6759757356273
43,119.57580752532563,142.65455244208798,136.92601735326312,122.7858202071474
44,118.56257397492436,147.9255346133821,145.1563306547072,117.3794763506156
45,135.44530094049975,152.9511482233371,149.0397039266047,106.58518559765355
46,143.0080449660733,151.14552763464036,149.92614457298754,97.27832243096218
47,150.59905325836544,148.39607237583655,150.50813707006122,101.93339290889415
48,166.0716348308573,129.8662830096344,144.57254576633377,112.26603504605536
49,171.2746521291813,128.25610214116904,139.4318089517685,104.91716065092606
50,169.58471432032806,108.52772523160787,140.22410820343765,112.6034225577116
51,170.46982365449384,91.03357144969986,136.6125696630954,114.70118658168843
52,162.41745713122893,101.12172942633677,129.51686579049135,114.74187391923549
53,159.70827253557428,93.16451886765175,133.4388926588712,118.97916376772993
54,144.7305516839904,101.87537328115053,136.5290713862654,121.7932619097538
55,142.31644150798996,104.52423905254419,135.70755251814165,119.61810102394242
56,148.2446463352318,105.19701545378996,126.00482663819267,115.1951674585989
57,156.69768880726414,101.79235982714697,134.6703519219484,115.50577388544345
58,157.88255741955533,98.68173671708679,137.16420791081302,112.56431304483742
59,160.44653541786005,89.84960141712844,144.9668325491517,107.20348374683233
60,153.49889838386807,100.00803517108561,146.877144280215,109.53342101418745
61,155.09381341610268,84.96569521631352,150.90858801674403,109.45142081518507
62,157.67030718484355,82.95542870718711,147.16540264647423,106.31985441257194
63,151.23115023028183,83.39857831187354,148.41944615036397,112.37298629611739
64,156.74742507469702,99.66583416001274,150.6040389440746,114.63174314304877
65,153.27131141049315,83.4065327402327,152.11214048089622,122.37422378271589
66,156.1649066341104,81.24847383613431,152.46916977122802,118.51532008059282
67,154.7087147365726,80.70297653388087,152.13882046800808,118.50852585985461
68,150.9087180648862,87.27112633186196,146.25565619255534,116.23187070071705
69,149.3245351757043,84.04738106238308,142.59898622991017,115.887137085917
70,153.0576207856337,81.4296310100981,142.07094098482514,114.2699131391854
71,149.33448975632587,80.59216294001756,135.08889075263212,111.79672473560603
72,142.75709102401575,97.61992339930853,130.69765106066484,100.30556469613546
73,141.35771294908824,97.38021487126316,124.10080534662234,101.41182834856858
74,131.08549028349415,87.08236524657801,109.42241257585717,94.25149856471208
75,135.14218178429692,79.51517970605136,102.00818098065696,83.84478269282013
76,133.76576962337109,91.48464728319381,95.17944253793328,86.40996600547003
77,147.84583508688038,79.38441322272675,106.97096844140978,84.14370446772801
78,142.72691783790194,83.39665500218457,128.79038357102567,87.44191287494587
79,141.5529737717649,108.91010751586188,127.30594138616532,89.67579134735888
80,141.15050388785724,106.79897421135928,139.68774074980422,92.7319523109025
81,143.22745708539114,107.51515930147342,145.896808969086,90.97254980360806
82,135.85907390946724,123.30868604955523,151.73906348254897,93.63045099263607
83,142.29133698569433,127.50628141243693,139.82331139542728,76.54348813044703
84,138.26710804644463,125.50350418204273,144.78117183263703,81.00193243599088
85,133.542907224461,137.80307461271974,143.17750859977238,95.63406924297813
86,118.99966286144027,134.12275918656377,145.81848801753512,119.65641455989831
87,110.9656197748309,141.28831144437652,143.39747898080248,113.98651944774466
88,86.57402436475721,81.99514529033424,127.38220076681786,120.96529091229507
89,77.96115068078568,95.9667950380705,125.96654111324588,135.33671230216643
90,65.66610031465156,85.74414760212545,111.75659000162888,102.0475039879267
91,63.40787843073149,81.14479282289074,97.11483202460109,126.20927601491306
92,79.2684458606196,112.47595301566275,91.472869452707,132.3842332459076
93,94.14272248171395,67.81952179238698,85.9866043609254,129.3841706438983
94,88.85470814459416,82.45538578194324,87.69158623268048,139.02616070378838
95,83.89895210544873,124.02187529577755,100.71868518232357,150.004636301207
96,94.18911095663151,128.80279913387523,97.1606564320294,156.27112756647472
97,79.50461785220799,114.86000446072457,98.01390157532208,157.36067570771849
98,100.09821244554952,115.75673370206226,96.01413079175475,163.14626810780373
99,107.6330888058001,104.88690501864171,102.73154375742503,151.85200935911996
100,100.58173021309813,95.65194602969797,101.68057768782575,151.07113291638024
101,78.86858770928026,76.12962455469751,96.79143503180329,126.79593112326513
102,103.67533014405493,93.66095749818456,89.7551269143392,122.79686383372845
103,94.37845001665762,108.91456935684148,82.78830325464922,143.13207051189812
104,86.77972297986227,141.71082295027404,76.23855582195938,141.02383738360606
105,105.2574202561114,138.63216414819556,75.4088231979394,153.5499835878833
106,112.06076267912411,127.32853993667996,121.40822994118338,168.26535060107852
107,104.49216123583312,123.20007645649386,141.3143324738422,174.30835492657792
108,119.82790348460705,140.96637941351665,171.1514635179199,168.24484706090868
109,121.19096115896268,142.76188017912298,159.9047836035754,168.9471468678497
110,126.4162998871486,142.19550410996106,156.52050381383444,163.16654047004675
111,87.89564588666195,130.36909781059006,163.03056483042857,157.24597459794987
112,104.41839124304668,143.2461673963582,162.14962312705353,158.9971406136847
113,98.69027296524547,139.90092832668682,173.5185168330276,157.56190284501136
114,105.65220928961841,155.08651977540765,168.5056776818867,161.64874135172985
115,102.85930392340386,155.25214454668858,165.69031046249887,160.01738696781146
116,106.91585230330928,157.56676651982195,168.6695411621097,164.4195038694942
117,99.62390295128931,158.64951615901668,164.3116757779821,165.32762768143726
